,Day since planted,Humidity (%),Temperature (°C),Daily Sun Exposure (hours),Water pH Level,Nutrient Level,Sun Exposure Intensity (Lux),Visible Light Wavelength (nm),Temperature Deviation (°C),Humidity Deviation (%),Fan Speed (%),ETH (days)
172,70,65.31652097502526,26.56301655927814,17.360304953490314,5.645796581171791,0.2877285040694395,10601.536715789707,654.2370211703518,22.47370431956678,78.9375433627775,95,7.72
173,73,55.67507360493492,24.061103081507163,18.30351598449748,6.4823039496332875,3.008836287996518,10591.086868721814,652.3590131131899,34.05468608441108,63.237542124602506,71,2.86
174,57,71.49243088202618,13.690531166999856,16.329714196739953,6.353381598660038,0.6971178753952578,10618.894297353225,655.6749641494528,45.61916901364832,67.93867351312826,67,29.01
175,11,84.83011294493568,20.78987384699839,19.0,7.454366498072048,1.0218341914410545,10641.425741786798,654.4733843862442,30.395212715294818,91.81782213854856,63,98.78
176,0,74.81422876864369,0.0,14.784677945763882,5.826003783755814,0.09317925219961976,10585.57141630954,654.6859503431106,42.80616518112633,99.00146770230717,93,133.52
177,49,81.13962145372476,23.524905598078753,18.369481157791448,8.707068154314634,1.3481772090486723,10575.645667307845,652.5796781131717,10.528153935554716,97.92497345229368,18,40.6
178,24,101.0,10.171133392736238,19.0,5.270686333524088,3.2679061960213724,10606.752036063699,658.1828007355256,18.780542367789543,86.35548097580966,86,80.48
179,4,68.14242276884872,8.446160241763437,18.013599689119996,11.240338333179238,2.6703165149771433,10609.28256032724,656.7534283727722,14.135461986884998,71.21062696796045,81,107.96
180,67,80.56697269289339,27.698412267302178,17.619921929997012,7.051334695530012,3.2719487456364456,10612.935867521632,656.928311768344,29.716668863122788,26.377292620063194,52,11.66
181,5,64.81573274801731,45.88003429516899,17.285109154379146,4.085684887167435,2.6787853097141165,10600.966230725782,654.3891105951167,19.615624222308796,79.45740035712332,92,120.98
182,25,58.072805602260544,38.774749090034696,17.639216636475183,3.658215003877775,0.56522922291052,10605.388492621143,651.5416342209932,35.94659405551293,74.9725686173385,86,93.25
183,54,63.301846931644604,1.4424909456523451,19.0,6.76494483048637,1.5699740083741753,10615.61518738973,658.905834764979,11.034974325513378,77.0997314448203,96,29.71
184,38,65.42482856956623,10.155577951444936,13.576276177340986,5.353074429348298,0.9857411321472984,10627.727756067607,654.8778049839883,25.64546459981922,75.8084602054981,51,57.73
185,8,82.1895159509425,39.111567819823236,19.0,7.228000988184184,3.7297473752507524,10573.809122134271,653.5024004079598,35.302868665183844,55.10606757076265,46,129.54
186,44,101.0,10.262689096925357,15.15208569509971,6.74647524914709,0.444174759645795,10602.359090097434,655.8336031489662,0.0,83.36112835276778,81,55.44
187,13,60.6791312744832,21.63050275004463,17.46669534153117,5.6543421746862546,3.1618069962058444,10612.84855829094,657.3342415760065,56.82446960995305,84.48324471047775,53,99.79
188,54,66.66749388769075,33.25078148536828,17.141511159402675,4.10641256386319,3.1608400311414,10592.476430117007,654.953898887829,20.752721726801866,85.23508173089489,43,38.5
189,8,73.73753973777504,10.47483317704547,19.0,2.7703055506282706,4.0,10640.161053371812,657.5571503358788,0.0,89.1986550536008,96,121.71
190,14,82.91597697419495,26.5806325921894,14.803751296232505,4.906970095865958,1.4674074295816535,10597.562622155883,657.1659998770338,27.37140847865179,84.06077467382434,6,92.21
191,36,80.2710162390957,4.989617576226934,18.924345332163885,7.5127975886469445,2.9260188074542106,10608.256731633868,652.8472376251959,25.501652019597262,68.84955882691634,91,56.91
192,49,100.68191587896234,15.979485340731795,19.0,6.228187488260407,4.0,10619.00839774316,653.6524197886811,23.771584306412606,73.93744728125864,0,43.63
193,71,26.472158589295837,29.796729012138055,15.273651990814379,3.308522442576024,1.1970658199861943,10598.356873801566,656.9150743265595,39.8678666939,76.36687300880065,62,6.12
194,20,27.261402596086548,1.1050939970249622,18.379412335220792,6.1463618517023635,0.0044476782079323485,10575.76168513952,649.5747748723792,36.21167457140584,76.61549173659928,97,86.26
195,56,65.08243655979702,31.607121069405984,16.67603564440678,6.570634759457674,0.0,10601.284218515502,654.70108861367,29.468142865357677,89.97326483957595,38,37.49
196,18,96.94600375087418,24.705433016099782,18.85177441238607,4.032285127597734,2.9265256375197306,10627.529930006687,652.1383375967506,31.752334509199713,84.65503129533737,18,88.91
197,57,43.687039367888076,33.28734931625722,18.038295554831503,6.107450211891056,0.0,10602.935887717867,654.046892397133,23.4346232584287,100.0,30,34.01
198,5,14.847353206124858,28.35871201096992,16.71702618191138,5.916417436892,1.5159852311807003,10593.76418257374,654.4023598219416,51.632362738600726,100.0,76,100.92
199,3,86.42358812438417,45.46210644960766,18.975744569742147,3.5140594043387536,2.568507143150649,10625.662099771049,654.283511244185,2.8120597246334995,76.19474373920887,23,134.28
200,42,79.87314447405429,26.87836753971861,19.0,6.515574720696566,2.240728197878888,10603.046051871584,653.8954774957748,27.09477511323845,17.45016677310946,68,41.58
201,41,53.1958318640114,18.558916883121206,17.6181924165454,6.921569052736468,2.553078323439424,10599.817105354296,652.8057127007423,25.9753694678317,93.55248699190899,86,46.39
202,2,55.2892079855814,26.834462545484257,19.0,7.966102486350554,2.2889768125411103,10611.69020961394,659.5838225336373,37.19920609096889,66.89435491519419,82,101.43
203,0,55.60512560730651,33.14947043554582,15.413454084257673,7.907604104069806,3.6625255573074114,10622.873503773139,658.7349240083227,12.342191838626512,62.9777411725349,64,147.89
204,54,77.2107063494788,25.732901054885566,16.087127246363984,3.0446612640858177,0.761988705039564,10651.870843571185,652.6758683594875,0.0,69.0233208751595,32,35.82
205,14,62.47369447633986,25.608875368058236,18.944812555760755,3.924349920169754,1.1199063200039092,10623.890249937833,658.1642335026071,27.352345241472896,68.3003542977809,58,88.41
206,46,84.88127837951039,14.47012468289867,19.0,6.830070534417319,0.9955427211479289,10629.87711939499,654.2010690190543,29.218457383279063,84.18404715158088,32,44.2
207,45,17.90746674191218,15.056486236735777,18.71122669757132,6.827571901824418,3.0792493554213936,10599.892608418219,655.2583749466634,47.34399114171474,51.60846331310662,31,44.07
208,57,57.86296269744402,3.960920923004597,17.373883938953693,6.830095372612096,3.1705181649135827,10590.53437409255,654.8734520802062,5.944569305123707,58.83418881312598,58,27.49
209,70,52.478920781778996,51.24365114780409,17.99858281084671,13.505462981309442,2.5865929151140605,10610.121964293145,653.6805027174921,42.320406500750806,80.14737831296125,91,9.41
210,38,69.87318643255016,6.342051469130723,15.499184532060564,6.941781021386333,3.5385417669569064,10610.929058474672,656.9677046872123,60.0,84.34416045619962,40,66.45
211,2,64.23904483019723,14.60642203306139,19.0,8.071131280361197,0.46854687241070514,10589.586770655438,655.2517730611534,19.333526687162845,84.62312467404018,11,118.74
212,29,90.95687559791533,14.223891016462039,19.0,7.7080035269864045,4.0,10605.844698461728,654.0468971535615,5.6358667076016395,63.19445581600051,72,80.66
213,34,37.81326456679885,38.42386565416662,17.09581933433384,7.102782502611596,3.9802102082259356,10616.187716830944,652.3908211123991,18.89538450439943,60.3260152610064,10,77.88
214,56,75.90982952661504,20.575754825619583,17.059915704480996,5.169461510719309,2.9563085964194706,10615.487081110325,653.2128099725618,25.21007451057071,67.40047749318121,96,27.09
215,28,86.16672846423411,43.716131090106,18.5317564593041,7.317938440986534,4.0,10618.077181360917,651.7172397687958,33.45681812510372,78.59809128427088,18,94.23
216,49,101.0,14.897640636341972,17.12656052791881,4.254349570924856,0.0,10614.237365142473,655.0244470968304,16.12907905242929,97.28216053908824,53,45.76
217,61,65.3646805781305,29.184912433357027,17.867734770748356,5.326362786519982,1.3182174228585526,10599.873844133139,652.6066688154312,48.32797801221013,44.28844221343874,56,19.97
218,51,81.48917208705033,12.46979420110364,19.0,4.829272904341793,1.044105501113462,10599.74978872032,654.4688789749629,8.282015274879075,71.6890686456245,41,37.22
219,13,38.9227441487527,57.177236916600826,17.505948598508006,5.963748278772645,2.9379231208845464,10587.41887483611,657.7402037072208,0.0,55.009823384621946,97,108.33
220,34,27.160875913739524,7.186023714557308,17.283319695957555,10.429317133347016,0.6348170385172107,10641.125950705331,657.3985991458431,41.600656364309756,50.21635983969765,70,64.73
221,27,91.895487515634,29.647310653405412,16.704916388729682,2.0654696148165037,2.9847436941387313,10609.242106563148,654.9354462117948,0.0,89.50434968017225,30,82.64
222,57,74.8887941270386,34.50665321398148,19.0,7.1725203807490265,3.7816969871957276,10604.952644995692,654.8258305477137,21.938053466909256,83.16936861749008,51,34.82
223,29,98.57025379596845,31.206986461772473,17.637551653563794,2.5745682576206965,2.903763770109199,10592.281742533856,658.759749098842,60.0,81.74150273920893,1,93.03
224,6,47.53194222060502,22.220685116834375,16.701253923357147,4.856136268421133,2.3688763307599516,10661.8418422419,656.0415122407175,24.819346705601028,88.81538759596489,82,92.62
225,38,85.39804279057505,23.052689503998607,19.0,7.977901193934732,0.7157646568290261,10589.680095419988,654.344387080247,8.188485239556258,67.80421654850795,37,60.58
226,68,101.0,25.657172079686642,19.0,5.928560038190925,0.8990937440370259,10601.280737339092,652.1479637657591,24.139038043198095,68.51043725499707,31,10.51
227,34,83.39411216714532,22.79496997557267,16.79915286852259,3.6445104441413876,3.6245045768856667,10616.48506305315,655.7877464363295,24.237988170707,100.0,9,68.63
228,51,80.53163011182097,39.45818675192365,14.266920097278767,4.369392581480064,3.013153705076932,10619.803833383397,656.6586475451658,27.409749105296747,71.30143418610639,7,45.6
229,13,75.171121616487,58.157845023870266,19.0,7.1591954978693515,1.9492746248091926,10626.242776993882,653.7366969509727,34.933944732394295,86.02698169581137,89,103.73
230,62,43.582370857481756,16.637623224882496,16.630740348479993,4.339266736565726,1.4567175905043421,10641.536953139846,655.5824055102761,9.413332474483912,75.09572311444973,93,18.64
231,35,101.0,4.452955306313832,19.0,6.23291717916395,0.0,10618.110837798293,654.2728534101699,50.313220828551906,47.27612204882377,74,69.48
232,23,62.78284720389868,23.675769274731177,14.059792364576328,5.8911436798076275,0.6078918557102295,10589.9914456006,654.631935201602,28.67671426558927,44.33056494298098,19,81.73
233,39,85.08966512766034,60.0,19.0,4.496799304788365,4.0,10604.374987747808,650.0243558848754,35.90191069602706,66.31523670090142,19,72.24
234,28,43.739313868574925,12.944881480454038,15.577656141438437,10.087888178650651,0.3354077576967931,10614.54098270525,654.5564371925677,15.577759003665362,90.84151877504983,8,82.0
235,52,51.410806709844394,49.58675208166101,19.0,7.067838044636022,2.246323767587405,10646.228068747105,656.9387386048161,44.295732054933,86.82437484954005,71,39.6
236,21,101.0,50.165512211146606,18.02854613567287,1.7497148266847855,3.309677165153758,10583.839501388362,653.7371948888668,21.14421386780403,88.71115746336051,14,105.44
237,71,68.05395422084314,16.69617637438008,16.09212116120671,6.172908629538855,0.3686005315970198,10630.646377094054,655.1050527364306,29.163287702402975,60.19430731595527,97,6.25
238,14,101.0,33.534746187779135,17.185927374146438,4.476427070463224,2.240123617215408,10612.238458651835,653.4880985866162,11.00340884219336,99.23808735183471,87,108.39
239,68,73.43538681882964,49.42594934692807,19.0,7.504866669592448,3.2192901987638516,10624.08094963413,655.7208833525856,10.046025603968097,60.526600497204235,96,13.01
240,63,38.16204454084285,19.313083885187694,18.211788906230467,4.214958523134598,2.0162491184794256,10607.164095100554,654.5669536049277,35.32307959679324,78.19236598004953,62,15.48
241,3,92.84135199463441,21.946294598464572,19.0,5.570527117066201,4.0,10593.836212657727,653.121516918636,18.345897546889212,74.84471565138395,90,119.7
242,74,63.202153644887844,16.274786290770344,19.0,6.809974557960914,0.0,10622.515710029224,657.6651029353303,12.192653687434344,72.3918926952812,20,1.69
243,17,88.97377627034086,9.778649039606996,14.871516776577897,7.531510388340243,3.3763470888490428,10620.7797584879,656.8578640270645,15.352249869594544,95.0788820744341,4,100.54
244,41,75.50421735080164,15.260836824009893,19.0,3.3994071858884474,1.7753577413845962,10626.497025383314,653.7901864721437,35.48429607576132,64.42334219751059,34,48.12
245,29,44.13763544114259,6.640895998566151,18.208711875046426,5.130997528318103,3.0034962012876774,10608.760516563185,655.9955766188356,15.564432081945835,54.75592116432108,84,64.14
246,14,78.28589530741138,25.511252023888392,16.202431903353745,4.850109377678088,2.5736992972090196,10598.203203580242,656.0748240056407,23.23517602596754,75.29993229309629,67,87.32
247,69,101.0,13.450401534120374,15.33937274852202,4.493341534852576,1.0468969437570044,10580.94183408957,656.2846024700224,25.225416254306456,69.00259898570211,47,9.33
248,54,84.85972917028919,28.506788676861216,17.621759218445934,9.330908480562194,2.2976953101971422,10623.74871882651,651.6114882080099,0.0,100.0,79,32.78
249,52,73.84964493989074,1.6615653069455902,19.0,6.609963421921911,0.0,10616.630010683992,657.0132130820652,2.9331039193972295,85.14761214659963,94,40.04
250,15,96.50686803913796,29.963203483216855,17.744901759244932,3.2782320913299094,2.784221750742812,10591.61591260845,653.8606020741486,30.044168338713437,68.85989137172064,89,88.88
251,72,79.21336930406221,37.50293442413387,19.0,7.635723894109552,2.387606005787683,10599.30567388066,654.2843441331174,13.944559582709543,59.1583264621937,61,5.16
252,33,79.19068460525588,0.0,15.097648619896882,10.044312394025265,2.830258219236033,10600.598341384873,660.2757635045205,40.85087366920628,46.79567384146823,34,68.61
253,26,53.16749655681795,30.61084854771358,17.97582210430789,7.864930521102293,3.3755538226132953,10582.306280224317,655.603746761442,39.50210656375816,59.621713713938504,69,89.95
254,12,79.67696051579196,43.41503488709938,15.495213111173761,2.761260068091973,2.477905792272624,10594.281716861107,654.2273550491057,35.78752999533156,76.72412657638698,96,115.38
255,26,95.7088683283389,6.8553847196319175,18.727263765249937,4.831531854267497,2.192516245737759,10588.591053577486,650.5894112544881,52.296576809688965,96.40992977392153,20,75.01
256,72,58.278756957999505,50.08858580256555,19.0,8.333822298373246,0.8546111623403201,10601.575377786017,657.7795282678927,23.753660083852253,91.82533713581878,79,5.49
257,68,101.0,31.28528514049068,17.158476412637892,4.384661068762439,1.0741130072562337,10595.703445030067,652.3095806583827,34.73322888855759,78.43642247469569,38,12.99
258,30,73.16587951709748,14.424822163623867,12.791572286745732,6.687638856292457,3.5427550062305304,10579.713911424398,652.993122193001,16.233985351059534,70.15248501446273,33,78.04
259,2,57.244609769229186,24.16346383513441,18.39789629359299,7.349268106858673,3.867236027417772,10645.406624150251,654.3372954018243,60.0,79.03218534618232,14,129.28
260,29,94.95264153840489,33.374903687825835,18.873477103467017,3.946139056843834,1.6904564327943297,10631.545733158526,657.8328235834006,54.754504786540295,67.22043003773136,5,85.15
261,20,69.26411528523461,26.14008087118617,18.808589509923394,5.6809492878764,2.0598035714292564,10594.97765041264,656.5464799733315,25.178206517766878,100.0,65,71.97
262,5,90.19029774972216,33.08133988669554,19.0,0.0,0.824001312508104,10613.903585139766,654.6843249803195,30.798793448577882,72.1621472808738,87,136.75
263,31,69.16482735482926,11.189896103809506,15.857892640701902,3.75122471733142,3.5245838988476783,10616.514371616784,655.6165841272776,45.38946399047209,73.7049321262991,55,75.22
264,41,73.80347712940193,27.54041236054117,19.0,5.294863697213679,2.8650418707993124,10630.439545385923,653.7992286142578,22.792907427788396,41.76266362468998,48,47.35
265,61,84.87120408668584,3.794282546425297,19.0,3.304433636070301,4.0,10594.265109520118,655.2793073791307,15.150638938004429,72.06847730215854,91,24.07
266,31,80.81794115180011,23.331609079769496,14.442824831986966,9.06482260786327,0.8581799996663393,10628.657922111684,655.1466734895563,38.109846265103236,87.54726206947412,0,76.62
267,38,35.08936439096523,11.441385378028153,18.639303651837956,2.9397172440787345,1.5085897312763177,10599.137704524275,656.9375397913627,26.176588691255052,58.98416134442182,64,49.43
268,63,52.57512519811216,13.967050861153501,16.991640337984656,4.919911026606032,2.300879699283244,10584.954476724964,656.9343562448779,27.744916744678907,63.739194982607806,27,15.83
269,29,93.58819969581631,43.54139762815656,17.83695465379671,6.061481154572182,2.8404363990435018,10622.034458067661,655.9879547644113,12.485929853980519,86.89066526600497,99,82.28
270,62,72.35726822196905,41.369651808914035,18.695352967076673,8.68254657813223,1.719632071188078,10632.233651634204,654.2753048849078,0.0,52.8501416472292,19,23.16
271,30,64.52537394457157,34.137071813607655,17.025542871772895,2.928275697641121,0.8651505824101895,10655.582361523553,656.4836445887803,28.542136148186515,90.86701511312877,47,83.85
272,39,47.82851969485051,8.615308529911314,16.648583841676775,8.12632750430992,3.1458297876006425,10587.404945228376,654.8160630675939,38.574430622413,67.01784164740347,71,55.65
273,32,53.40527357448303,20.25387325457797,18.06830483497605,5.820466122039174,2.937475971309256,10621.580554331455,652.8361712625738,21.612898763859373,69.17147669263196,64,59.03
274,62,34.56402720076105,43.19646549968775,15.825508122274394,3.836982697904098,0.8088436692671575,10601.623577611716,654.1934244161781,46.546442793383,58.14182392311609,89,24.35
275,24,72.97438562596935,27.125753704598573,15.82834974222963,6.724206948526541,3.7620756414371446,10623.100456789432,655.1690539675686,14.441255118766833,80.67069390641825,50,86.21
276,35,63.03124838837906,59.78994309972541,19.0,6.19811939114694,3.521258321955585,10582.531188077837,656.8204315673295,9.179433175511202,100.0,42,77.65
277,23,55.668242180293696,30.89976759091558,15.702411929682688,4.599566245682411,2.174585446422131,10586.270144037426,654.6329436556857,23.991545392058033,86.72245859190949,48,86.98
278,57,73.63753149664093,27.880736747350475,19.0,5.939604169980037,2.1034772210888475,10595.034253183003,652.5816025775208,23.761111369730642,62.03572107089197,24,23.2
279,38,82.27941261705476,20.36325303696248,18.9251825857079,5.02937280627648,2.720275102450679,10610.421352822026,655.1134833665936,36.54953097002834,92.03430878237214,73,55.51
280,45,101.0,27.003113571734236,14.548386542418807,6.027034690502496,0.8797860086668643,10597.460537202309,655.2269120801132,13.37555763904023,70.24980681098626,75,48.99
281,9,44.76233160873573,22.71295245429184,16.64487069532869,7.124261349042094,2.0390409229133066,10620.862978190442,655.3716752578055,45.52141355222347,95.6172747214134,40,93.65
282,31,98.18762086601043,35.621630150328855,19.0,8.972033632290703,0.0,10627.484103128643,656.8397430319088,54.503754437623805,87.10014603246545,70,96.08
283,35,94.46203122030144,39.35053475191876,16.037668937720635,3.3243690023463017,3.139392339153816,10619.792395742417,657.0378464801798,24.41283959547487,30.852876517924003,63,72.9
284,27,59.41814521246599,13.210158092380757,17.071191475381223,10.066066749312533,0.0,10638.138177513896,653.8115782552367,43.74565630276478,59.93880550567459,60,84.39
285,15,79.06471909172062,5.031505696633328,18.924121786503793,1.895824400954996,3.954445776957699,10616.484879330195,653.7677130839021,9.152543940621099,89.16577834253084,11,108.9
286,15,65.8473350132477,0.0,19.0,5.496429809928833,1.5708438778436147,10587.095859213878,652.9196025780891,41.12832311772874,77.27485908217527,80,84.96
287,17,78.71377160837478,32.619869903688155,17.496922227911007,6.976634412969153,1.72483292348947,10633.54077724369,656.3976313405609,40.709146128391936,59.64366078438224,68,98.07
288,7,101.0,8.449500907391897,16.804979610616716,6.361983735470065,1.1839459220901425,10598.107187759091,657.8976402166754,37.95155920284818,65.4961572675928,13,104.32
289,74,87.11212465262626,0.0,19.0,4.554600960358812,1.6255494639013006,10625.38753299434,654.3698361441822,24.76655366694559,46.40645069865929,33,1.35
290,69,85.17216746466885,30.828679067964462,19.0,5.383755499285449,3.8440907486924476,10637.327215897993,654.5171388705501,0.0,73.67440068710405,47,12.2
291,0,66.39381360090715,60.0,19.0,4.813998130682334,0.0,10617.220384193148,657.933565113798,15.37409284521806,100.0,60,150.35
292,61,45.3188667015133,24.9089363269016,18.170636285130048,4.621270486111577,3.6600550019146443,10582.069141363036,656.01111570643,15.61125973473097,87.07400086098488,80,21.93
293,75,70.83063578919185,37.577361616774624,16.383468556718146,7.499204194042049,2.4394305254322206,10592.472181002824,655.8724714096021,10.32617592909284,100.0,34,0.0
294,37,99.1321630972783,26.227440378213476,16.339111186886868,6.514030971930095,0.43087185778561965,10632.809400403932,652.6181669880525,26.833645068205993,88.2359563468497,64,62.24
295,44,44.45664286820705,23.51665520213286,19.0,4.414180809478691,0.6020938890359908,10605.955791658429,656.3574561385589,18.71554831718148,90.41219015029037,58,48.07
296,57,53.8982126364661,38.786147244816526,18.836796441777366,7.599199750866501,4.0,10610.432323628958,653.1417273189804,12.630819853524672,100.0,35,36.37
297,0,77.52535472468136,20.64588183717023,19.0,6.414599041753219,0.7708410560744494,10622.658839490945,652.7319596281301,9.117997776282703,80.6589488901334,78,118.43
298,31,55.30690430305475,29.010884711078546,19.0,7.42572423767792,0.5006443362252528,10621.533811517445,654.3064568464666,14.26730521772157,72.19159017739679,18,70.22
299,7,59.14953105769575,29.825467092940205,14.993839396480364,7.059257683847225,3.4785089050741482,10614.018396622938,653.8284145531027,41.82248817774892,90.48986274933019,41,116.07
300,39,66.52802836543646,14.97864319535427,19.0,4.142009978155855,2.4401187391716883,10605.243969318031,654.55680061123,15.084624180587587,96.80760355682827,68,52.38
301,55,47.68765191619701,39.88063524304784,16.003878745371175,4.67963791960606,0.7806967505026814,10603.371967976818,652.1180367309502,17.275919403500914,67.80053035931687,18,36.73
302,62,55.51756307567263,22.37560364956887,17.232057456095298,7.294587210246523,2.2816124680260046,10624.442178855244,656.9176326129353,18.149535774651305,64.17646376489957,38,17.49
303,73,89.06855833574618,13.66382260760733,18.50040041250339,7.020740530866929,0.6665215112676395,10618.96425155922,657.2553725890328,30.084902707141296,77.0828404864632,68,3.11
304,73,48.85260435538072,33.047647653556055,19.0,5.758196812071704,3.431067817949387,10604.36859998888,651.1053150517183,31.84374232792799,87.47248300397493,51,3.66
305,35,43.04255731010325,11.522980273134442,19.0,6.034654766617564,3.3797822543350735,10628.478021633877,656.9569156113331,0.0,86.97136572992342,11,64.77
306,56,62.399500409322116,25.422717360536925,19.0,8.35532979157685,2.691608058468526,10606.677385927664,653.3789427403567,40.32452820741412,53.63748599718601,82,27.95
307,73,89.63911005019692,24.863215050336947,17.633606762559225,4.61685722232834,2.4701593796211214,10593.67008086198,656.7139510739655,46.545520513656314,100.0,46,3.06
308,44,71.0615638400622,41.28843348747367,19.0,6.894194762340076,4.0,10595.338527419739,654.8631070146672,9.247201939574959,65.38252605904725,75,61.62
309,1,65.70837843768763,32.12047349319929,19.0,5.3956146951322115,1.999592225604693,10591.382664946424,655.057551128162,10.41552632897748,71.02402504667131,35,121.65
310,67,75.88717595031214,24.62459561882284,17.358664748885616,5.3646375935455595,0.4635636369529583,10604.096619701133,654.6298047011576,18.246199183325928,61.4601846001827,62,12.34
311,49,40.08585134280696,37.266494488004305,19.0,7.99755370397438,2.5843160866819987,10631.207037010052,657.4242584084669,13.659939708150928,100.0,75,45.85
312,28,84.89411307550066,45.8531132352597,18.460141518382805,7.450832697976059,4.0,10594.508286741451,652.52082397495,28.358903109199098,78.6310600543195,81,92.12
313,9,82.66870062807288,33.36715459527793,18.995486178182787,7.427019272001277,0.6808126588583923,10612.392563698326,656.21568067747,0.0,62.235373789776524,50,128.98
314,26,66.81383051808558,25.155289297650707,19.0,8.410957614308657,1.5300984032978184,10597.179591778706,657.2026603297791,8.231085879448905,87.95885324943669,42,74.18
315,14,95.11849023592833,5.322456514747607,18.843173221228913,5.842007683265518,2.5413798495318884,10604.314437257113,656.4326801610808,48.08795800262361,86.53703668965049,33,93.37
316,59,52.45007802093923,9.023295053869411,19.0,7.163905942589928,1.929923696292539,10581.819258184265,659.6493978286468,11.076700489779732,72.18409464630174,96,21.46
317,30,97.55817986507138,20.421629434679986,16.765493626906153,5.179466486813087,0.7230053455094909,10605.030311875182,653.9421064745507,43.65142417154387,87.60910069175074,48,74.64
318,20,78.08987331190502,15.857316967610753,16.883396492107938,6.448332704976884,3.458415213099612,10605.51330316351,656.914609645187,30.33007293385205,62.62062058753703,17,85.94
319,59,68.26894820243653,22.19543045521831,15.79969153405661,5.539713891264631,4.0,10618.725182992643,654.7878187293171,0.0,67.60622587576121,60,28.11
320,57,74.60252729263377,25.84974887345661,18.879002461240454,5.9939919299854365,2.2549708967310798,10613.019056438598,657.4668121527053,34.52993792824309,44.84675018150905,56,23.76
321,40,72.85470468378116,32.94539131535096,19.0,6.9903140508738275,0.8247112233431997,10587.428941750863,654.9846220085573,23.2349904671072,55.14073373670656,92,61.78
322,45,99.40565792835434,23.942518329113632,18.915545732303773,4.1635586335330546,0.0,10628.515568392784,654.224248436275,18.167994156253894,100.0,4,53.08
323,44,53.466417450579726,32.297524657393026,19.0,9.98477455137092,2.335368775587535,10612.785454723997,657.6121444077432,28.67435639758006,99.62142941583471,88,54.22
324,25,59.74961521706803,25.967116222151805,17.988807962341905,3.787965237000596,3.435040546311135,10612.571083309194,654.0168761219621,32.11950228350188,75.98682972973444,23,77.74
325,50,95.7260578414496,0.0,19.0,3.3716227744245355,2.6177180704439964,10608.834717639067,652.1745484821989,35.61387732961929,99.94397170784757,92,38.7
326,35,63.089301296322816,10.909969092718686,15.816598247721371,8.116221747000136,1.99687500680549,10599.68036595,653.9663062336523,42.67379271322004,72.59888270087542,63,57.47
327,51,93.01066154663184,22.838686664175768,17.225800595051197,7.383325387925872,1.233946852673902,10612.920442115477,656.238065893177,31.122038691675346,71.34884546148137,58,35.66
328,50,101.0,6.8545788573833875,19.0,7.04823963410431,0.5801872774664834,10617.560591846714,657.7840775031742,4.3654886682045735,75.84765972698335,37,42.3
329,2,66.96409946116732,33.998930949943066,19.0,7.05669101852856,3.0851767242223467,10577.55587755578,655.222258750593,17.895318135232134,73.12617607014651,32,132.47
330,13,88.6272465315061,47.96126248515546,17.412066104671634,5.7755064543061705,3.1879031078012616,10599.30230492777,657.6363941344681,60.0,71.7720551465973,9,121.81
331,48,51.926154373202834,43.28142777545975,17.856801496283865,4.0054912570283365,0.0,10604.410954532736,652.2836501570448,35.86736590572592,92.15097160724329,36,53.32
332,0,90.09466596135618,21.79835693604688,14.964252506638381,5.951609116387452,4.0,10613.611070902498,654.1134730703642,60.0,77.25203480934304,96,140.11
333,56,78.98847971973534,47.36089205274928,17.28594159838678,4.445676576975776,2.746292587162202,10630.479598106689,654.4228497656918,45.93151123298778,85.68722646650707,86,34.97
334,16,84.4607656432043,27.230011858031673,19.0,7.750239466835502,3.8194730386895315,10595.108665337259,654.770881145055,28.627031073336227,90.47070787915996,10,100.04
335,49,62.088558559292096,19.94371043322941,19.0,5.505885236995723,0.25523392696935043,10600.03668675728,655.1681887765004,29.52110604671676,80.822786934821,23,41.46
336,13,41.77833168865655,15.798960046885904,19.0,4.149005606414977,0.22442859795992942,10599.774386008363,656.3818219147844,24.45129940184731,60.44593011137642,87,95.09
337,58,85.0650412949901,20.462954702678076,18.09954737436192,5.157228316694013,1.806339897302514,10594.572503378118,654.110386323659,0.0,54.70701166553942,70,23.77
338,2,33.73193695041091,19.177347721881567,18.014126317256352,6.625862908551248,2.6536197549637524,10602.750643087978,655.2780573739062,25.270708787023363,77.23170952210958,20,96.71
339,39,68.6529901551493,27.556243335632317,16.679357721053105,4.67255089439205,4.0,10622.874439959784,654.909754219352,43.160118288132956,72.43115542762598,19,62.46
340,65,93.8236373283994,27.408609715747968,19.0,4.155559208867137,2.917902587959671,10590.030961083441,653.1482201922177,16.005400077681944,76.31087143380182,9,15.57
341,33,78.83795471746072,25.045690302301217,18.84194588877878,6.287374422983825,1.6845143401443567,10616.700659112752,654.7726666218372,31.179294985927143,74.75918941127121,88,57.14
342,8,101.0,31.554072546195247,18.9840376959856,6.289933142217445,0.6657200300343402,10578.36575985967,654.7126809402058,37.77386568839796,100.0,46,130.77
343,20,95.50218305163547,42.859694121795116,16.947930314664838,4.78611364925774,3.5990007445348953,10598.89591606404,654.6698388699939,11.354793410312869,55.04660616537993,99,105.82
344,24,61.92203223348847,39.24331203161986,13.693314160257511,4.857923388763354,0.7458829465240706,10603.069192596076,655.0635189131629,18.23045703484503,45.15080595268313,46,96.37
345,43,75.54626759702877,2.7265304732514473,19.0,6.2640998747152725,4.0,10639.147474112453,655.1513470812267,9.731327642842613,79.98565250279414,14,54.93
